Column-Num,Content ID,User ID,Reaction_Type,Datetime,Content_Type,Category,Sentiment,Score
5309,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,953cb190-5704-4926-adc2-057c6f3e3cb4,dislike,6/17/2021 13:07,audio,tennis,Negative,10
5310,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,6053d7e5-47da-4156-8b7c-dacf23a0e660,cherish,2/16/2021 11:53,audio,tennis,Positive,70
5311,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,941db1b1-270d-47f8-8a96-43f5a7481f03,intrigued,3/2/2021 13:21,audio,tennis,Positive,45
5312,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,b6fd2140-f8b9-498a-a07f-0dc9986736c6,adore,10/3/2020 10:22,audio,tennis,Positive,72
5313,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,9fbae7e6-65a9-4753-8db9-5f7855b6a540,heart,6/24/2020 6:13,audio,tennis,Positive,60
5314,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,89d6bd9d-ce6b-42e5-bb9b-ece3b338396d,worried,9/10/2020 0:57,audio,tennis,Negative,12
5315,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,49f49bcf-17fe-4edd-990d-16c3d1df931b,interested,4/19/2021 0:07,audio,tennis,Positive,30
5316,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,scared,8/6/2020 6:02,audio,tennis,Negative,15
5317,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,fb4654ff-ce23-4a77-b52a-50f8948b5664,disgust,8/21/2020 1:33,audio,tennis,Negative,0
5318,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,ddd079a8-00dd-4aab-9551-11961171db16,dislike,11/26/2020 21:06,audio,tennis,Negative,10
5319,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,375985a6-ae79-43d2-b7c6-b182d83f1eaf,adore,8/24/2020 15:24,audio,tennis,Positive,72
5320,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,ade9db41-034e-4b27-befb-42117025dab0,scared,6/11/2021 21:04,audio,tennis,Negative,15
5321,ecbba40a-93f2-470a-b565-938f61f527a7,7719b807-bf22-4b36-8f69-44d9a87d239b,peeking,4/7/2021 3:32,audio,public speaking,Neutral,35
5322,ecbba40a-93f2-470a-b565-938f61f527a7,63e1cb43-d3dc-491a-af16-209c1c152c44,worried,11/23/2020 21:16,audio,public speaking,Negative,12
5323,ecbba40a-93f2-470a-b565-938f61f527a7,acd90ee9-84cd-465e-88e3-f128dd0cc1da,dislike,5/21/2021 11:18,audio,public speaking,Negative,10
5324,ecbba40a-93f2-470a-b565-938f61f527a7,192a526b-4952-4bda-b659-4661dab12716,interested,6/2/2021 18:45,audio,public speaking,Positive,30
5325,ecbba40a-93f2-470a-b565-938f61f527a7,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,intrigued,6/19/2020 11:22,audio,public speaking,Positive,45
5326,ecbba40a-93f2-470a-b565-938f61f527a7,3205ad12-726a-4b65-a15a-1a899a9d310b,peeking,10/28/2020 3:42,audio,public speaking,Neutral,35
5327,ecbba40a-93f2-470a-b565-938f61f527a7,600118fa-e6f4-4d74-aeb6-936abbbf38a1,adore,12/20/2020 10:19,audio,public speaking,Positive,72
5328,ecbba40a-93f2-470a-b565-938f61f527a7,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,indifferent,9/27/2020 17:27,audio,public speaking,Neutral,20
5329,ecbba40a-93f2-470a-b565-938f61f527a7,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,worried,10/3/2020 5:02,audio,public speaking,Negative,12
5330,ecbba40a-93f2-470a-b565-938f61f527a7,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,scared,11/1/2020 7:12,audio,public speaking,Negative,15
5331,ecbba40a-93f2-470a-b565-938f61f527a7,7000ac2e-87a0-4e23-b342-5f150e03f9ef,heart,12/21/2020 12:14,audio,public speaking,Positive,60
5332,ecbba40a-93f2-470a-b565-938f61f527a7,76a034b7-e163-4735-a15b-b0ff645ca627,disgust,7/4/2020 18:32,audio,public speaking,Negative,0
5333,ecbba40a-93f2-470a-b565-938f61f527a7,600118fa-e6f4-4d74-aeb6-936abbbf38a1,like,11/30/2020 1:56,audio,public speaking,Positive,50
5334,ecbba40a-93f2-470a-b565-938f61f527a7,4ce3f877-96ea-4a37-8107-1176126d9d97,heart,2/17/2021 23:23,audio,public speaking,Positive,60
5335,ecbba40a-93f2-470a-b565-938f61f527a7,e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7,disgust,6/7/2021 13:21,audio,public speaking,Negative,0
5336,ecbba40a-93f2-470a-b565-938f61f527a7,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,peeking,2/23/2021 17:27,audio,public speaking,Neutral,35
5337,ecbba40a-93f2-470a-b565-938f61f527a7,052faed2-37ac-4a2c-ba6f-2657322e4fa5,dislike,8/19/2020 19:07,audio,public speaking,Negative,10
5338,ecbba40a-93f2-470a-b565-938f61f527a7,242a3620-fc18-4120-ac72-37b0f3716879,heart,1/8/2021 16:05,audio,public speaking,Positive,60
5339,ecbba40a-93f2-470a-b565-938f61f527a7,0c5b0547-820a-4beb-832e-3162f74ccfa7,disgust,2/20/2021 14:07,audio,public speaking,Negative,0
5340,ecbba40a-93f2-470a-b565-938f61f527a7,bfe23c39-f814-4282-b0f7-506cd8295b8a,cherish,4/20/2021 18:12,audio,public speaking,Positive,70
5341,05805658-8744-4cc4-825d-cbfed0ecea7c,da97952a-2eba-46c4-a19e-3df3c40a1524,dislike,1/25/2021 8:44,photo,technology,Negative,10
5342,05805658-8744-4cc4-825d-cbfed0ecea7c,e89d4cb0-3bec-43b8-8060-719983fe68a9,super love,3/30/2021 14:34,photo,technology,Positive,75
5343,05805658-8744-4cc4-825d-cbfed0ecea7c,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,worried,6/16/2021 12:59,photo,technology,Negative,12
5344,05805658-8744-4cc4-825d-cbfed0ecea7c,41cd692a-be3c-4acd-a2c8-184586bdc180,heart,4/13/2021 3:32,photo,technology,Positive,60
5345,05805658-8744-4cc4-825d-cbfed0ecea7c,3af8d78b-55c4-4ac0-8161-7cc3f6ec11c9,like,3/9/2021 9:35,photo,technology,Positive,50
5346,05805658-8744-4cc4-825d-cbfed0ecea7c,ddc4db8e-0000-48c4-8fdb-d32af87fb823,hate,5/25/2021 21:33,photo,technology,Negative,5
5347,05805658-8744-4cc4-825d-cbfed0ecea7c,11f207c2-0113-47e5-aa9a-df2c7b91ac75,interested,1/2/2021 6:47,photo,technology,Positive,30
5348,05805658-8744-4cc4-825d-cbfed0ecea7c,ad9f5c2f-aa30-4baf-b084-56b1a4b63b09,indifferent,2/26/2021 2:35,photo,technology,Neutral,20
5349,05805658-8744-4cc4-825d-cbfed0ecea7c,bf721d00-4fa1-44b1-834f-4730cd51aefa,love,8/3/2020 15:44,photo,technology,Positive,65
5350,05805658-8744-4cc4-825d-cbfed0ecea7c,542041fb-f361-4353-b0f0-442c1585317a,want,7/31/2020 4:51,photo,technology,Positive,70
5351,05805658-8744-4cc4-825d-cbfed0ecea7c,cafa0d07-63be-4b5b-bc7f-c4f4091d403d,intrigued,8/22/2020 5:41,photo,technology,Positive,45
5352,05805658-8744-4cc4-825d-cbfed0ecea7c,e69d9ade-20e5-4e31-bc70-5a46556c530f,cherish,5/16/2021 10:34,photo,technology,Positive,70
5353,05805658-8744-4cc4-825d-cbfed0ecea7c,c1c53b8c-b6a8-4343-a369-4a0595a97807,indifferent,5/13/2021 19:56,photo,technology,Neutral,20
5354,05805658-8744-4cc4-825d-cbfed0ecea7c,cab84c6a-e342-43ab-85a1-9c6ac1e93bac,disgust,3/26/2021 22:03,photo,technology,Negative,0
5355,05805658-8744-4cc4-825d-cbfed0ecea7c,b841358a-d8ff-412e-b940-3a95fd31291b,scared,3/8/2021 0:36,photo,technology,Negative,15
5356,05805658-8744-4cc4-825d-cbfed0ecea7c,8f41c07f-db4f-44f3-ae81-1f99cee047eb,like,8/18/2020 4:51,photo,technology,Positive,50
5357,05805658-8744-4cc4-825d-cbfed0ecea7c,64b33556-9ecf-4ebc-8b4c-f829ab1a4881,super love,4/25/2021 5:27,photo,technology,Positive,75
5358,05805658-8744-4cc4-825d-cbfed0ecea7c,a92660de-2154-4694-a86e-88cb81c8ea95,indifferent,2/19/2021 8:08,photo,technology,Neutral,20
5359,05805658-8744-4cc4-825d-cbfed0ecea7c,de050611-e926-43bb-b1ea-502d8bd25bfc,peeking,10/9/2020 14:15,photo,technology,Neutral,35
5360,05805658-8744-4cc4-825d-cbfed0ecea7c,33a8d02a-e255-4ffe-9d90-2df8c2914077,interested,6/28/2020 3:44,photo,technology,Positive,30
5361,6fc7f722-0a93-4420-8376-09d6536ecef8,e3417115-6e56-4f55-a4ae-70353582a8c4,disgust,1/24/2021 3:14,GIF,fitness,Negative,0
5362,6fc7f722-0a93-4420-8376-09d6536ecef8,ffdb3615-516c-422f-aa24-a137e3027d3a,adore,7/5/2020 6:23,GIF,fitness,Positive,72
5363,6fc7f722-0a93-4420-8376-09d6536ecef8,a81df767-7da1-4844-b63c-fee4c9c7895d,heart,8/31/2020 16:58,GIF,fitness,Positive,60
5364,6fc7f722-0a93-4420-8376-09d6536ecef8,a1290f9f-af93-432d-be86-65840470c621,want,6/30/2020 12:35,GIF,fitness,Positive,70
5365,6fc7f722-0a93-4420-8376-09d6536ecef8,4c731e48-0377-4d7d-b4c8-b2174b774ed8,adore,7/9/2020 20:40,GIF,fitness,Positive,72
5366,6fc7f722-0a93-4420-8376-09d6536ecef8,4ce3f877-96ea-4a37-8107-1176126d9d97,cherish,5/24/2021 15:05,GIF,fitness,Positive,70
5367,6fc7f722-0a93-4420-8376-09d6536ecef8,70848bd7-6cd5-4686-b22b-a9afb05541a5,dislike,7/31/2020 14:38,GIF,fitness,Negative,10
5368,6fc7f722-0a93-4420-8376-09d6536ecef8,4cbd005f-69d5-4a83-9947-7009f69c0e7d,dislike,1/1/2021 10:24,GIF,fitness,Negative,10
5369,6fc7f722-0a93-4420-8376-09d6536ecef8,4bc62825-3109-4796-9465-1bf853165347,hate,10/8/2020 15:37,GIF,fitness,Negative,5
5370,6fc7f722-0a93-4420-8376-09d6536ecef8,108fc1be-9c15-440a-9cab-634c3f414dcc,intrigued,12/3/2020 18:57,GIF,fitness,Positive,45
5371,6fc7f722-0a93-4420-8376-09d6536ecef8,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,disgust,9/2/2020 13:12,GIF,fitness,Negative,0
5372,6fc7f722-0a93-4420-8376-09d6536ecef8,1f81cb56-5258-4f9e-ab2c-4dfb581b44cb,heart,12/29/2020 10:08,GIF,fitness,Positive,60
5373,6fc7f722-0a93-4420-8376-09d6536ecef8,2dd186bb-7a28-4e80-99c7-f1936afc7b49,love,10/11/2020 22:43,GIF,fitness,Positive,65
5374,6fc7f722-0a93-4420-8376-09d6536ecef8,3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b,cherish,1/24/2021 8:48,GIF,fitness,Positive,70
5375,6fc7f722-0a93-4420-8376-09d6536ecef8,acfcd174-178c-4af3-8118-5be702fb80cf,dislike,8/17/2020 12:35,GIF,fitness,Negative,10
5376,6fc7f722-0a93-4420-8376-09d6536ecef8,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,heart,10/2/2020 22:25,GIF,fitness,Positive,60
5377,6fc7f722-0a93-4420-8376-09d6536ecef8,76cb4dbe-7748-49ab-8179-6e3f3b840dd6,heart,4/1/2021 11:31,GIF,fitness,Positive,60
5378,6fc7f722-0a93-4420-8376-09d6536ecef8,766886c9-a63a-4446-bb4a-07d611b3b212,cherish,8/29/2020 2:51,GIF,fitness,Positive,70
5379,6fc7f722-0a93-4420-8376-09d6536ecef8,de050611-e926-43bb-b1ea-502d8bd25bfc,interested,12/22/2020 15:06,GIF,fitness,Positive,30
5380,6fc7f722-0a93-4420-8376-09d6536ecef8,5d33137a-3306-4d5f-8ab1-48d2446a12b0,indifferent,11/14/2020 13:49,GIF,fitness,Neutral,20
5381,6fc7f722-0a93-4420-8376-09d6536ecef8,15cf4392-8541-422b-8957-a9c0380c11d9,like,3/8/2021 5:26,GIF,fitness,Positive,50
5382,6fc7f722-0a93-4420-8376-09d6536ecef8,aab5b5d2-682b-4b27-89ae-cf7803f76786,adore,4/18/2021 18:41,GIF,fitness,Positive,72
5383,6fc7f722-0a93-4420-8376-09d6536ecef8,4bc62825-3109-4796-9465-1bf853165347,disgust,11/4/2020 12:58,GIF,fitness,Negative,0
5384,6fc7f722-0a93-4420-8376-09d6536ecef8,346174b1-4661-4cdd-8c47-66dbd013cd56,intrigued,8/28/2020 19:06,GIF,fitness,Positive,45
5385,6fc7f722-0a93-4420-8376-09d6536ecef8,75ef996f-dee4-47d9-87e2-9b58ebd76ff0,love,4/2/2021 4:39,GIF,fitness,Positive,65
5386,6fc7f722-0a93-4420-8376-09d6536ecef8,af647535-dae8-4ca3-9203-bf4bfc607ffe,want,11/14/2020 16:40,GIF,fitness,Positive,70
5387,6fc7f722-0a93-4420-8376-09d6536ecef8,a8229d24-f219-4930-a382-24049a8f73bb,intrigued,3/29/2021 17:22,GIF,fitness,Positive,45
5388,6fc7f722-0a93-4420-8376-09d6536ecef8,a81df767-7da1-4844-b63c-fee4c9c7895d,love,7/21/2020 16:35,GIF,fitness,Positive,65
5389,6fc7f722-0a93-4420-8376-09d6536ecef8,acbac577-54c9-4476-af3c-a3241a3f4a19,super love,6/17/2021 15:23,GIF,fitness,Positive,75
5390,6fc7f722-0a93-4420-8376-09d6536ecef8,1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9,indifferent,3/1/2021 9:48,GIF,fitness,Neutral,20
5391,6fc7f722-0a93-4420-8376-09d6536ecef8,cafa0d07-63be-4b5b-bc7f-c4f4091d403d,worried,10/27/2020 6:53,GIF,fitness,Negative,12
5392,e611ee64-7ada-428d-aa37-94c8c0782a91,2bd9c167-e06c-47c1-a978-3403d6724606,peeking,1/22/2021 9:24,GIF,cooking,Neutral,35
5393,e611ee64-7ada-428d-aa37-94c8c0782a91,084eb113-0d87-4ae5-891b-2ec7f1e194a8,worried,2/14/2021 19:58,GIF,cooking,Negative,12
5394,e611ee64-7ada-428d-aa37-94c8c0782a91,2941011b-f214-4430-8a14-e791ed0805bb,peeking,5/11/2021 1:02,GIF,cooking,Neutral,35
5395,e611ee64-7ada-428d-aa37-94c8c0782a91,6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,love,6/5/2021 6:02,GIF,cooking,Positive,65
5396,e611ee64-7ada-428d-aa37-94c8c0782a91,db0066e1-83cc-43f3-990b-983010aa5370,super love,3/12/2021 15:50,GIF,cooking,Positive,75
5397,e611ee64-7ada-428d-aa37-94c8c0782a91,93dd80c0-4ff2-42ed-9949-1621b0a68c63,heart,9/13/2020 8:13,GIF,cooking,Positive,60
5398,e611ee64-7ada-428d-aa37-94c8c0782a91,aa71ef91-252d-4c99-92ad-cf617f09fced,like,8/13/2020 14:47,GIF,cooking,Positive,50
5399,e611ee64-7ada-428d-aa37-94c8c0782a91,a4a3247c-5e68-49d0-a768-a8d7db1c8ef4,want,4/22/2021 8:10,GIF,cooking,Positive,70
5400,e611ee64-7ada-428d-aa37-94c8c0782a91,306662a5-e17a-44a4-bb67-cc858ae1dccd,interested,7/6/2020 3:17,GIF,cooking,Positive,30
5401,e611ee64-7ada-428d-aa37-94c8c0782a91,4ce3f877-96ea-4a37-8107-1176126d9d97,worried,8/24/2020 19:18,GIF,cooking,Negative,12
5402,e611ee64-7ada-428d-aa37-94c8c0782a91,fc17ca61-7c66-4ceb-8504-32f58b438b45,scared,6/19/2020 15:53,GIF,cooking,Negative,15
5403,e611ee64-7ada-428d-aa37-94c8c0782a91,9210e8dd-d2a2-4ea7-8cbd-f37e1e8efea5,like,5/24/2021 2:00,GIF,cooking,Positive,50
5404,e611ee64-7ada-428d-aa37-94c8c0782a91,987b33de-7307-48c1-b34a-6c6806d7af67,super love,1/29/2021 1:49,GIF,cooking,Positive,75
5405,e611ee64-7ada-428d-aa37-94c8c0782a91,b83ae39f-2b80-4925-b5ff-34ddefd7f07c,heart,2/4/2021 7:10,GIF,cooking,Positive,60
5406,e611ee64-7ada-428d-aa37-94c8c0782a91,4eed2f45-f040-4995-a60f-472af1ff379a,intrigued,6/9/2021 0:05,GIF,cooking,Positive,45
5407,e611ee64-7ada-428d-aa37-94c8c0782a91,5897490a-0aaa-49c9-b63e-0da83088e3e0,hate,9/2/2020 3:02,GIF,cooking,Negative,5
5408,e611ee64-7ada-428d-aa37-94c8c0782a91,568e7c6f-b1e9-4a85-897c-aaaaa0ce8832,super love,10/21/2020 0:17,GIF,cooking,Positive,75
5409,e611ee64-7ada-428d-aa37-94c8c0782a91,80e03bc0-fc8f-475b-a4dd-870844b7a313,interested,7/25/2020 13:30,GIF,cooking,Positive,30
5410,e611ee64-7ada-428d-aa37-94c8c0782a91,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,scared,1/22/2021 14:43,GIF,cooking,Negative,15
5411,e611ee64-7ada-428d-aa37-94c8c0782a91,242a3620-fc18-4120-ac72-37b0f3716879,hate,3/3/2021 2:06,GIF,cooking,Negative,5
5412,e611ee64-7ada-428d-aa37-94c8c0782a91,c1c53b8c-b6a8-4343-a369-4a0595a97807,heart,8/25/2020 21:42,GIF,cooking,Positive,60
5413,e611ee64-7ada-428d-aa37-94c8c0782a91,30be2156-59d1-451e-beea-1a3690200a2b,hate,8/7/2020 14:39,GIF,cooking,Negative,5
5414,e611ee64-7ada-428d-aa37-94c8c0782a91,a1a9c0bd-785a-478f-a19e-9eb48fae0bd6,super love,9/28/2020 23:44,GIF,cooking,Positive,75
5415,e611ee64-7ada-428d-aa37-94c8c0782a91,3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b,love,7/25/2020 21:25,GIF,cooking,Positive,65
5416,e611ee64-7ada-428d-aa37-94c8c0782a91,73a9e869-62a6-4508-b146-20dc9de19276,hate,6/24/2020 14:20,GIF,cooking,Negative,5
5417,e611ee64-7ada-428d-aa37-94c8c0782a91,948f7e9d-49bb-4770-bc9d-cb3fb65cca15,disgust,5/21/2021 22:29,GIF,cooking,Negative,0
5418,e611ee64-7ada-428d-aa37-94c8c0782a91,766886c9-a63a-4446-bb4a-07d611b3b212,adore,8/5/2020 1:34,GIF,cooking,Positive,72
5419,e611ee64-7ada-428d-aa37-94c8c0782a91,76a034b7-e163-4735-a15b-b0ff645ca627,like,5/9/2021 12:31,GIF,cooking,Positive,50
5420,e611ee64-7ada-428d-aa37-94c8c0782a91,3205ad12-726a-4b65-a15a-1a899a9d310b,hate,3/22/2021 19:43,GIF,cooking,Negative,5
5421,e611ee64-7ada-428d-aa37-94c8c0782a91,2129de92-ee91-425f-a854-07c553ee0b74,dislike,11/25/2020 12:26,GIF,cooking,Negative,10
5422,e611ee64-7ada-428d-aa37-94c8c0782a91,afab7336-04d3-45fe-8917-0327c56e7435,cherish,5/27/2021 17:00,GIF,cooking,Positive,70
5423,e611ee64-7ada-428d-aa37-94c8c0782a91,248a8f9f-10ac-4786-adfb-d0c3dd4e4b97,peeking,4/5/2021 12:08,GIF,cooking,Neutral,35
5424,e611ee64-7ada-428d-aa37-94c8c0782a91,1ee25417-3648-4220-9b8f-fc82d1ef450c,want,11/12/2020 17:01,GIF,cooking,Positive,70
5425,e611ee64-7ada-428d-aa37-94c8c0782a91,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,indifferent,2/11/2021 9:07,GIF,cooking,Neutral,20
5426,e611ee64-7ada-428d-aa37-94c8c0782a91,31ff6616-c1dc-4b9a-8091-0b4d0cac25b1,want,2/9/2021 11:21,GIF,cooking,Positive,70
5427,e96d9fcb-b5be-4382-b809-6315dbe6f89a,084eb113-0d87-4ae5-891b-2ec7f1e194a8,adore,3/3/2021 21:10,photo,tennis,Positive,72
5428,e96d9fcb-b5be-4382-b809-6315dbe6f89a,ade9db41-034e-4b27-befb-42117025dab0,heart,2/2/2021 7:56,photo,tennis,Positive,60
5429,e96d9fcb-b5be-4382-b809-6315dbe6f89a,bfe23c39-f814-4282-b0f7-506cd8295b8a,cherish,11/12/2020 12:38,photo,tennis,Positive,70
5430,e96d9fcb-b5be-4382-b809-6315dbe6f89a,ed1c744d-8561-4b41-b83c-7bf554fbca97,adore,4/2/2021 11:07,photo,tennis,Positive,72
5431,e96d9fcb-b5be-4382-b809-6315dbe6f89a,3a752edf-f723-46a5-bffb-4a9ed6475546,heart,4/19/2021 18:32,photo,tennis,Positive,60
5432,e96d9fcb-b5be-4382-b809-6315dbe6f89a,225f147b-0951-40a8-96fb-2ceba9f3153a,hate,6/20/2020 16:43,photo,tennis,Negative,5
5433,e96d9fcb-b5be-4382-b809-6315dbe6f89a,7000ac2e-87a0-4e23-b342-5f150e03f9ef,worried,1/13/2021 19:24,photo,tennis,Negative,12
5434,e96d9fcb-b5be-4382-b809-6315dbe6f89a,7240bf9b-7424-4c04-aab1-1d7aa39964d9,cherish,2/1/2021 5:43,photo,tennis,Positive,70
5435,e96d9fcb-b5be-4382-b809-6315dbe6f89a,7dd7dec0-5758-4a6e-a7dd-27a20e57c757,hate,6/27/2020 1:27,photo,tennis,Negative,5
5436,e96d9fcb-b5be-4382-b809-6315dbe6f89a,2af7f476-41b6-4147-aac7-0bbcb5043895,heart,10/15/2020 9:10,photo,tennis,Positive,60
5437,e96d9fcb-b5be-4382-b809-6315dbe6f89a,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,peeking,11/1/2020 1:37,photo,tennis,Neutral,35
5438,e96d9fcb-b5be-4382-b809-6315dbe6f89a,ef56931b-540b-4166-9090-73ae48ac8d97,worried,1/4/2021 2:10,photo,tennis,Negative,12
5439,e96d9fcb-b5be-4382-b809-6315dbe6f89a,aab5b5d2-682b-4b27-89ae-cf7803f76786,scared,1/29/2021 2:40,photo,tennis,Negative,15
5440,e96d9fcb-b5be-4382-b809-6315dbe6f89a,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,worried,10/29/2020 0:39,photo,tennis,Negative,12
5441,e96d9fcb-b5be-4382-b809-6315dbe6f89a,bcdf88dc-2a52-4716-bc24-a1b46040c8ce,love,9/19/2020 5:17,photo,tennis,Positive,65
5442,e96d9fcb-b5be-4382-b809-6315dbe6f89a,91bec0ab-a8d4-421e-b333-e511c7c6f9a0,like,9/18/2020 13:11,photo,tennis,Positive,50
5443,e96d9fcb-b5be-4382-b809-6315dbe6f89a,596342af-6379-4551-8379-f4b805f9d576,like,1/24/2021 4:42,photo,tennis,Positive,50
5444,e96d9fcb-b5be-4382-b809-6315dbe6f89a,a5c65404-5894-4b87-82f2-d787cbee86b4,heart,2/27/2021 6:58,photo,tennis,Positive,60
5445,e96d9fcb-b5be-4382-b809-6315dbe6f89a,85eca06e-b8db-4fd9-b083-da47572c40b2,interested,7/18/2020 18:33,photo,tennis,Positive,30
5446,e96d9fcb-b5be-4382-b809-6315dbe6f89a,0c347562-ce55-450b-91ab-0707662b36f5,heart,11/29/2020 3:38,photo,tennis,Positive,60
5447,e96d9fcb-b5be-4382-b809-6315dbe6f89a,0d47a133-383b-4a9c-976c-697ac65ccb19,dislike,12/8/2020 10:03,photo,tennis,Negative,10
5448,e96d9fcb-b5be-4382-b809-6315dbe6f89a,2941011b-f214-4430-8a14-e791ed0805bb,adore,3/27/2021 3:02,photo,tennis,Positive,72
5449,e96d9fcb-b5be-4382-b809-6315dbe6f89a,3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b,indifferent,1/19/2021 3:56,photo,tennis,Neutral,20
5450,e96d9fcb-b5be-4382-b809-6315dbe6f89a,89d6bd9d-ce6b-42e5-bb9b-ece3b338396d,disgust,11/11/2020 2:38,photo,tennis,Negative,0
5451,e96d9fcb-b5be-4382-b809-6315dbe6f89a,d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,worried,6/22/2020 3:27,photo,tennis,Negative,12
5452,e96d9fcb-b5be-4382-b809-6315dbe6f89a,9a5aca53-6263-485a-bf77-e60c4608fd26,like,7/10/2020 12:06,photo,tennis,Positive,50
5453,e96d9fcb-b5be-4382-b809-6315dbe6f89a,ade9db41-034e-4b27-befb-42117025dab0,heart,10/30/2020 6:51,photo,tennis,Positive,60
5454,e96d9fcb-b5be-4382-b809-6315dbe6f89a,9a84c667-c913-47ce-be69-0f847dbfe0db,hate,11/17/2020 13:33,photo,tennis,Negative,5
5455,e96d9fcb-b5be-4382-b809-6315dbe6f89a,fa16aabb-fac3-4310-b19c-ce7021eb825b,indifferent,11/27/2020 11:42,photo,tennis,Neutral,20
5456,e96d9fcb-b5be-4382-b809-6315dbe6f89a,002cd824-10f2-447c-8d1c-940325a1cdf4,dislike,8/14/2020 5:30,photo,tennis,Negative,10
5457,77099957-1551-435e-b386-704d8b91a46e,8fe167eb-3c69-459a-b32d-b030b942eab4,cherish,8/30/2020 8:00,audio,cooking,Positive,70
5458,77099957-1551-435e-b386-704d8b91a46e,425b7021-0409-4358-af39-2bff14197d0a,indifferent,11/3/2020 20:46,audio,cooking,Neutral,20
5459,77099957-1551-435e-b386-704d8b91a46e,b0d6f088-ee97-4087-aeb1-4957f24a5f4d,peeking,12/14/2020 23:35,audio,cooking,Neutral,35
5460,77099957-1551-435e-b386-704d8b91a46e,6f2e20b4-5d7f-4345-b5a1-71a768ab8050,heart,11/5/2020 10:07,audio,cooking,Positive,60
5461,77099957-1551-435e-b386-704d8b91a46e,aa71ef91-252d-4c99-92ad-cf617f09fced,like,1/11/2021 22:31,audio,cooking,Positive,50
5462,77099957-1551-435e-b386-704d8b91a46e,ed5e1675-94a8-482c-8b43-1b9bb71d0495,dislike,5/22/2021 1:00,audio,cooking,Negative,10
5463,77099957-1551-435e-b386-704d8b91a46e,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,scared,12/17/2020 16:22,audio,cooking,Negative,15
5464,77099957-1551-435e-b386-704d8b91a46e,72f7f84c-5bcc-4380-81cd-3378ce0a1b32,heart,7/12/2020 23:26,audio,cooking,Positive,60
5465,77099957-1551-435e-b386-704d8b91a46e,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,heart,9/9/2020 20:54,audio,cooking,Positive,60
5466,77099957-1551-435e-b386-704d8b91a46e,b7fb2028-4cfc-440b-a1b1-4101f12f7abe,scared,3/21/2021 22:04,audio,cooking,Negative,15
5467,77099957-1551-435e-b386-704d8b91a46e,877ce8ba-564f-4b86-9cdc-94a93d9a7997,disgust,4/29/2021 16:43,audio,cooking,Negative,0
5468,77099957-1551-435e-b386-704d8b91a46e,9a5c1dcc-d26b-4303-b487-3075e7d34e02,worried,9/30/2020 5:59,audio,cooking,Negative,12
5469,77099957-1551-435e-b386-704d8b91a46e,f9775602-43ab-4d54-ad93-7c9a489879bc,hate,4/9/2021 9:52,audio,cooking,Negative,5
5470,77099957-1551-435e-b386-704d8b91a46e,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,disgust,11/21/2020 8:28,audio,cooking,Negative,0
5471,77099957-1551-435e-b386-704d8b91a46e,e377a5c2-0378-4684-b7d1-5d80e04243ed,want,12/18/2020 17:12,audio,cooking,Positive,70
5472,77099957-1551-435e-b386-704d8b91a46e,cab84c6a-e342-43ab-85a1-9c6ac1e93bac,adore,3/10/2021 20:32,audio,cooking,Positive,72
5473,77099957-1551-435e-b386-704d8b91a46e,e89d4cb0-3bec-43b8-8060-719983fe68a9,disgust,12/6/2020 6:40,audio,cooking,Negative,0
5474,77099957-1551-435e-b386-704d8b91a46e,4bc62825-3109-4796-9465-1bf853165347,hate,8/5/2020 6:36,audio,cooking,Negative,5
